Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
27-February-2018,329.00,329.00,319.05,319.65,320.399998703389226155,2622221,4551,840159605.00,2169175,82.72,9.95,-9.35
26-February-2018,323.10,327.75,323.10,327.00,325.482733317717470803,418378,4273,136174815.00,180297,43.09,4.65,3.90
23-February-2018,319.50,323.50,318.50,321.30,320.780285396360228932,3483296,4235,1117372685.00,2852648,81.90,5.00,1.80
22-February-2018,318.90,319.10,314.05,318.00,317.166533190230715756,1343558,6220,426131633.00,730146,54.34,5.05,-0.90
21-February-2018,315.00,320.30,315.00,319.30,318.258256466307748737,2031105,6633,646415936.00,1282691,63.15,5.30,4.30
20-February-2018,320.95,324.00,316.55,317.65,319.055370121086670440,4907394,9958,1565730409.00,1373685,27.99,7.45,-3.30
19-February-2018,325.00,330.00,315.25,319.75,320.461628885924327017,2296011,15039,735783425.00,1412596,61.52,14.75,-5.25
16-February-2018,331.00,334.00,318.85,321.00,321.822699630671390857,4329207,7057,1393237084.00,3500051,80.85,15.15,-10.00
15-February-2018,321.10,331.50,320.00,328.60,327.471343504047542605,756879,7045,247856183.00,248615,32.85,11.50,7.50
14-February-2018,327.35,327.35,316.50,318.55,319.106286866798874590,2841988,4720,906896238.00,2429512,85.49,10.85,-8.80
12-February-2018,333.90,333.90,323.40,326.00,326.179411002713940480,470902,5305,153598537.00,160803,34.15,10.50,-7.90
9-February-2018,324.00,328.50,322.95,326.75,325.589025382585030292,584968,5899,190459161.00,133104,22.75,5.55,2.75
8-February-2018,332.25,338.25,329.90,334.55,335.106023747594296914,677037,3954,226879177.00,228574,33.76,8.35,2.30
7-February-2018,335.00,336.30,330.00,332.25,333.153528718342189092,626899,7729,208853614.00,233364,37.23,6.30,-2.75
6-February-2018,318.85,337.70,311.60,330.75,325.649684767134431563,914562,6334,297826827.00,207364,22.67,26.10,11.90
5-February-2018,329.90,340.50,326.00,331.65,329.264972993125732131,2172595,5987,715359434.00,1228471,56.54,14.50,1.75
2-February-2018,340.00,343.80,333.50,334.80,337.405494176173256348,1251325,4780,422203930.00,689084,55.07,10.30,-5.20
1-February-2018,349.70,355.70,343.65,345.75,350.764640872876332472,1990660,15131,698253140.00,738925,37.12,12.05,-3.95
31-January-2018,349.40,353.85,343.55,352.95,347.849446400080748853,1743678,8655,606537427.00,887494,50.90,10.30,3.55
30-January-2018,355.50,356.50,350.70,352.60,352.805076662854535685,2665176,5607,940287623.00,2027973,76.09,5.80,-2.90
29-January-2018,360.00,365.65,355.10,357.30,361.579272536285120839,6302170,9065,2278734044.00,5777506,91.67,10.55,-2.70
25-January-2018,353.85,362.70,352.25,358.30,356.466915245476751958,1609684,8320,573799090.00,742938,46.15,10.45,4.45
24-January-2018,359.10,359.10,351.65,352.65,354.729396673915328419,979951,13547,347617427.00,468917,47.85,7.45,-6.45
23-January-2018,352.25,364.55,351.05,362.05,359.507170595581921785,1024880,14738,368451709.00,432519,42.20,13.50,9.80
22-January-2018,353.00,353.00,344.80,351.30,348.504804313875022096,684489,5346,238547705.00,247624,36.18,8.20,-1.70
19-January-2018,346.60,355.00,340.95,353.55,349.664129726902584178,17406536,11976,6086441262.00,341201,1.96,14.05,6.95
18-January-2018,350.00,354.80,343.80,346.10,347.577639911161689396,1362025,16692,473409435.00,372618,27.36,11.00,-3.90
17-January-2018,330.00,344.00,330.00,343.10,339.673222125969474216,1081643,11178,367405163.00,217562,20.11,14.00,13.10
16-January-2018,329.50,340.65,326.55,334.15,334.379738254369823262,1183057,9730,395590290.00,426884,36.08,14.10,4.65
15-January-2018,319.30,330.60,319.30,329.45,327.750856434105014856,1412543,11003,462962178.00,698891,49.48,11.30,10.15
12-January-2018,309.45,318.75,309.00,317.60,315.071203184069237012,460794,5467,145182920.00,181239,39.33,9.75,8.15
11-January-2018,312.00,312.00,308.50,309.45,309.459929912922987583,347853,6639,107646565.00,213586,61.40,3.50,-2.55
10-January-2018,312.50,315.80,310.50,312.00,311.919625497780621914,245339,3011,76526049.00,104982,42.79,5.30,-0.50
9-January-2018,315.00,315.40,311.00,312.15,312.148213980956429056,310551,2998,96937940.00,127118,40.93,4.40,-2.85
8-January-2018,313.00,318.45,312.80,314.15,315.733172084708109316,380365,3755,120093848.00,166467,43.77,5.65,1.15
5-January-2018,313.25,315.15,311.70,312.60,312.923291918280465514,432210,2140,135248576.00,283118,65.50,3.45,-0.65
4-January-2018,315.00,315.75,311.50,314.80,314.225921184927957336,451538,2806,141884944.00,208340,46.14,4.25,-0.20
3-January-2018,310.00,316.50,310.00,315.05,315.022270220676077336,523165,4376,164808626.00,245381,46.90,6.50,5.05
2-January-2018,310.20,311.85,307.75,309.25,309.489537535601806277,570898,5983,176686958.00,254385,44.56,4.10,-0.95
