Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
14-March-2018,31.05,32.40,31.05,32.40,31.153846153846153846,325,2,10125.00,325,100.00,1.35,1.35
13-March-2018,29.70,32.75,29.70,32.65,31.501125619090499774,4442,33,139928.00,4248,95.63,3.05,2.95
12-March-2018,32.80,32.80,31.25,31.25,32.258974358974358974,2340,8,75486.00,2310,98.72,1.55,-1.55
9-March-2018,34.00,34.00,30.85,32.85,31.086486486486486486,2035,12,63261.00,2010,98.77,3.15,-1.15
7-March-2018,32.45,32.45,32.45,32.45,32.000000000000000000,1,1,32.00,1,100.00,0.00,0.00
6-March-2018,33.25,33.25,33.25,33.25,33.000000000000000000,1,1,33.00,1,100.00,0.00,0.00
5-March-2018,32.95,32.95,30.25,32.05,30.777900552486187845,905,12,27854.00,805,88.95,2.70,-0.90
1-March-2018,33.65,33.65,31.25,31.60,31.650370370370370370,1350,17,42728.00,1200,88.89,2.40,-2.05
28-February-2018,32.00,32.85,32.00,32.85,32.080952380952380952,1050,12,33685.00,950,90.48,0.85,0.85
27-February-2018,31.65,33.65,31.65,33.40,31.891224862888482632,1094,10,34889.00,1013,92.60,2.00,1.75
26-February-2018,32.00,34.00,31.35,33.00,32.693099575742450711,16028,41,524005.00,15308,95.51,2.65,1.00
23-February-2018,34.00,34.00,33.00,33.00,33.972144846796657381,359,3,12196.00,359,100.00,1.00,-1.00
22-February-2018,33.20,34.20,33.20,34.20,33.229972752043596730,1835,8,60977.00,1835,100.00,1.00,1.00
21-February-2018,31.75,34.20,31.75,34.20,32.200000000000000000,5,2,161.00,5,100.00,2.45,2.45
20-February-2018,34.70,34.70,32.20,33.00,32.873923257635082223,1277,13,41980.00,1226,96.01,2.50,-1.70
19-February-2018,34.90,36.25,33.20,33.20,33.253286770747740345,4868,19,161877.00,3867,79.44,3.05,-1.70
16-February-2018,35.20,37.40,34.85,34.90,34.982517482517482517,5148,30,180090.00,4556,88.50,2.55,-0.30
15-February-2018,36.50,37.95,36.50,36.65,37.791209762999646268,22616,40,854686.00,18586,82.18,1.45,0.15
